,CHI,OMEGA,OMEGA_Cont,X_LUT,Y_LUT,Z_LUT
196,20.0,262.5,982.5,-0.023210333785714143,0.025047147333333335,0.1095698063333334
197,20.0,267.5,987.5,-0.023340342738095134,0.0343429354047619,0.1069333056190477
198,20.0,272.5,992.5,-0.02347787585714272,0.043401122976190476,0.10360358297619054
199,20.0,277.5,997.5,-0.023560006619047485,0.05211407511904763,0.09947371390476199
200,20.0,282.5,1002.5,-0.02364524317073158,0.06046476812195122,0.09452059939024399
201,20.0,287.5,1007.5,-0.023727914071428463,0.0684509764047619,0.0889269795238096
202,20.0,292.5,1012.5,-0.023813609829268122,0.07589091570731708,0.08268271456097569
203,20.0,297.5,1017.5,-0.02392874716666657,0.08309680285714285,0.07561084014285721
204,20.0,302.5,1022.5,-0.02397163548780475,0.08946311875609757,0.06809580787804885
205,20.0,307.5,1027.5,-0.02409670099999989,0.09474161076190477,0.0604906881428572
206,20.0,312.5,1032.5,-0.024200462829268167,0.09958739668292685,0.05196866256097568
207,20.0,317.5,1037.5,-0.024267299285714167,0.1037415518095238,0.04292744250000007
208,20.0,322.5,1042.5,-0.024346623049999905,0.107107986025,0.033816017775000075
209,20.0,327.5,1047.5,-0.0243712524285713,0.10969764554761904,0.024426071523809594
210,20.0,332.5,1052.5,-0.024472233571428376,0.11155137928571428,0.014571832214285787
211,20.0,337.5,1057.5,-0.024528729853658407,0.11264408412195122,0.004719737682926902
212,20.0,342.5,1062.5,-0.0244974655714285,0.11280500145238095,-0.005218127952380884
213,20.0,347.5,1067.5,-0.024535696309523663,0.11196836376190479,-0.015289719452380893
214,20.0,352.5,1072.5,-0.024534997714285585,0.11047550661904762,-0.02515913640476184
215,20.0,357.5,1077.5,-0.024570219245043486,0.10681508658287076,-0.03950575054004751
216,30.0,2.5,1082.5,-0.05116770526760548,0.1843763055492958,-0.07158249446478866
217,30.0,7.5,1087.5,-0.05115787666666651,0.1759180291904762,-0.0905903561666666
218,30.0,12.5,1092.5,-0.051086745238095116,0.16737594278571427,-0.1056333536428571
219,30.0,17.5,1097.5,-0.05099186251219498,0.15734117819512194,-0.11986337021951213
220,30.0,22.5,1102.5,-0.05096854329268279,0.14651589263414636,-0.13322521499999995
221,30.0,27.5,1107.5,-0.05089466135714276,0.13440462471428574,-0.14567071773809517
222,30.0,32.5,1112.5,-0.050827380857142765,0.12112199302380955,-0.1571832926666666
223,30.0,37.5,1117.5,-0.050714194975609646,0.1067782040487805,-0.16744346287804873
224,30.0,42.5,1122.5,-0.05062449057142845,0.09183593004761904,-0.1763507301666666
225,30.0,47.5,1127.5,-0.05055734351219506,0.07602521378048781,-0.1838278243170731
226,30.0,52.5,1132.5,-0.05040734478571417,0.05958367702380952,-0.1898234733571428
227,30.0,57.5,1137.5,-0.05028991016666652,0.042648107952380956,-0.1943483211428571
228,30.0,62.5,1142.5,-0.05015239399999988,0.02554644592682927,-0.19735183856097557
229,30.0,67.5,1147.5,-0.05000350059523798,0.008078657642857145,-0.19902375161904762
230,30.0,72.5,1152.5,-0.049972047536585275,-0.009220861121951215,-0.19914596895121953
231,30.0,77.5,1157.5,-0.04982942188095231,-0.02686300033333333,-0.19763439076190473
232,30.0,82.5,1162.5,-0.049698959999999875,-0.04427433571428571,-0.19462658919047615
